"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [UTC]","Lumensyvyys maksimi [cm]","Sademäärä maksimi [mm]","Ilman lämpötila maksimi [°C]"
"Helsinki Kumpula","2023","12","21","10:00","15","0.08","0.8"
"Helsinki Kumpula","2023","12","21","11:00","15","0.08","0.8"
"Helsinki Kumpula","2023","12","21","12:00","15","0","1.1"
"Helsinki Kumpula","2023","12","21","13:00","14","0","1.1"
"Helsinki Kumpula","2023","12","21","14:00","14","0","1.2"
"Helsinki Kumpula","2023","12","21","15:00","14","0","1.5"
"Helsinki Kumpula","2023","12","21","16:00","14","0","1.5"
"Helsinki Kumpula","2023","12","21","17:00","14","0","1.5"
"Helsinki Kumpula","2023","12","21","18:00","14","0","1.3"
"Helsinki Kumpula","2023","12","21","19:00","14","0","1.2"
"Helsinki Kumpula","2023","12","21","20:00","14","0","1.3"
"Helsinki Kumpula","2023","12","21","21:00","14","0","1.2"
"Helsinki Kumpula","2023","12","21","22:00","14","0","1.3"
"Helsinki Kumpula","2023","12","21","23:00","14","0","1.2"
"Helsinki Kumpula","2023","12","22","00:00","26","0","1.4"
"Helsinki Kumpula","2023","12","22","01:00","14","0","1.7"
"Helsinki Kumpula","2023","12","22","02:00","14","0.17","1.4"
"Helsinki Kumpula","2023","12","22","03:00","14","0.28","0.6"
"Helsinki Kumpula","2023","12","22","04:00","15","0.33","0.1"
"Helsinki Kumpula","2023","12","22","05:00","18","0.4","0.1"
"Helsinki Kumpula","2023","12","22","06:00","18","0.25","0"
"Helsinki Kumpula","2023","12","22","07:00","-","0.3","0"
"Helsinki Kumpula","2023","12","22","08:00","-","0.22","0.2"
"Helsinki Kumpula","2023","12","22","09:00","22","0.48","0.2"
"Helsinki Kumpula","2023","12","22","10:00","24","0.4","0.4"
"Helsinki Kumpula","2023","12","22","11:00","24","0.33","0.4"
"Helsinki Kumpula","2023","12","22","12:00","25","0.32","0.7"
"Helsinki Kumpula","2023","12","22","13:00","25","0.18","1"
"Helsinki Kumpula","2023","12","22","14:00","25","0.12","1.1"
"Helsinki Kumpula","2023","12","22","15:00","24","0.08","1.3"
"Helsinki Kumpula","2023","12","22","16:00","24","0","1.5"
"Helsinki Kumpula","2023","12","22","17:00","23","0","1.4"
"Helsinki Kumpula","2023","12","22","18:00","23","0","1.6"
"Helsinki Kumpula","2023","12","22","19:00","23","0.12","1.7"
"Helsinki Kumpula","2023","12","22","20:00","23","0","1.9"
"Helsinki Kumpula","2023","12","22","21:00","22","0","1.9"
"Helsinki Kumpula","2023","12","22","22:00","22","0","1.8"
"Helsinki Kumpula","2023","12","22","23:00","22","0","1.8"
"Helsinki Kumpula","2023","12","23","00:00","21","0","2"
"Helsinki Kumpula","2023","12","23","01:00","21","0","2.2"
"Helsinki Kumpula","2023","12","23","02:00","22","0","2.1"
"Helsinki Kumpula","2023","12","23","03:00","22","0","1.6"
"Helsinki Kumpula","2023","12","23","04:00","21","0.05","1.5"
"Helsinki Kumpula","2023","12","23","05:00","20","0.07","1.4"
"Helsinki Kumpula","2023","12","23","06:00","20","0.13","1.4"
"Helsinki Kumpula","2023","12","23","07:00","20","0.17","0.7"
"Helsinki Kumpula","2023","12","23","08:00","19","0.3","0.7"
"Helsinki Kumpula","2023","12","23","09:00","19","0","1.1"
"Helsinki Kumpula","2023","12","23","10:00","20","0","1"
"Helsinki Kumpula","2023","12","23","11:00","19","0","1"
"Helsinki Kumpula","2023","12","23","12:00","19","0","1"
"Helsinki Kumpula","2023","12","23","13:00","18","0","0.9"
"Helsinki Kumpula","2023","12","23","14:00","18","0","0.9"
"Helsinki Kumpula","2023","12","23","15:00","19","0","0.6"
"Helsinki Kumpula","2023","12","23","16:00","19","0","0.6"
"Helsinki Kumpula","2023","12","23","17:00","19","0","0.6"
"Helsinki Kumpula","2023","12","23","18:00","19","0","0.3"
"Helsinki Kumpula","2023","12","23","19:00","19","0.08","0.4"
"Helsinki Kumpula","2023","12","23","20:00","18","0.08","0.2"
"Helsinki Kumpula","2023","12","23","21:00","18","0","0.1"
"Helsinki Kumpula","2023","12","23","22:00","18","0.05","0"
"Helsinki Kumpula","2023","12","23","23:00","18","0.05","-0.1"
"Helsinki Kumpula","2023","12","24","00:00","18","0.05","-0.5"
"Helsinki Kumpula","2023","12","24","01:00","19","0","-0.8"
"Helsinki Kumpula","2023","12","24","02:00","19","0.05","-1.2"
"Helsinki Kumpula","2023","12","24","03:00","18","0","-1.8"
"Helsinki Kumpula","2023","12","24","04:00","18","0","-1.9"
"Helsinki Kumpula","2023","12","24","05:00","18","0","-2.1"
"Helsinki Kumpula","2023","12","24","06:00","18","0","-2.8"
"Helsinki Kumpula","2023","12","24","07:00","18","0","-3.1"
"Helsinki Kumpula","2023","12","24","08:00","18","0","-3.2"
"Helsinki Kumpula","2023","12","24","09:00","18","0","-3.3"
"Helsinki Kumpula","2023","12","24","10:00","18","0","-2.8"
"Helsinki Kumpula","2023","12","24","11:00","18","0","-2.5"
"Helsinki Kumpula","2023","12","24","12:00","18","0","-2.1"
"Helsinki Kumpula","2023","12","24","13:00","18","0","-2.1"
"Helsinki Kumpula","2023","12","24","14:00","18","0","-1.7"
"Helsinki Kumpula","2023","12","24","15:00","18","0","-1.6"
"Helsinki Kumpula","2023","12","24","16:00","18","0","-1.6"
"Helsinki Kumpula","2023","12","24","17:00","19","0","-1.7"
"Helsinki Kumpula","2023","12","24","18:00","19","0","-1.7"
"Helsinki Kumpula","2023","12","24","19:00","18","0","-1.9"
"Helsinki Kumpula","2023","12","24","20:00","18","0","-2"
"Helsinki Kumpula","2023","12","24","21:00","18","0","-1.9"
"Helsinki Kumpula","2023","12","24","22:00","18","0","-1.9"
"Helsinki Kumpula","2023","12","24","23:00","18","0","-2.1"
"Helsinki Kumpula","2023","12","25","00:00","18","0","-2.1"
"Helsinki Kumpula","2023","12","25","01:00","18","0","-2"
"Helsinki Kumpula","2023","12","25","02:00","18","0","-1.9"
"Helsinki Kumpula","2023","12","25","03:00","18","0","-1.6"
"Helsinki Kumpula","2023","12","25","04:00","18","0","-1.5"
"Helsinki Kumpula","2023","12","25","05:00","18","0","-1.6"
"Helsinki Kumpula","2023","12","25","06:00","18","0","-1.7"
"Helsinki Kumpula","2023","12","25","07:00","18","0.05","-1.6"
"Helsinki Kumpula","2023","12","25","08:00","18","0","-1.5"
"Helsinki Kumpula","2023","12","25","09:00","18","0","-1.2"
"Helsinki Kumpula","2023","12","25","10:00","18","0","-1.4"
"Helsinki Kumpula","2023","12","25","11:00","18","0","-1.7"
"Helsinki Kumpula","2023","12","25","12:00","18","0","-1.9"
"Helsinki Kumpula","2023","12","25","13:00","18","0","-2"
"Helsinki Kumpula","2023","12","25","14:00","18","0","-2"
"Helsinki Kumpula","2023","12","25","15:00","18","0","-2.1"
"Helsinki Kumpula","2023","12","25","16:00","18","0","-2.1"
"Helsinki Kumpula","2023","12","25","17:00","18","0","-2.1"
"Helsinki Kumpula","2023","12","25","18:00","18","0","-2.5"
"Helsinki Kumpula","2023","12","25","19:00","18","0","-2.7"
"Helsinki Kumpula","2023","12","25","20:00","18","0","-2.9"
"Helsinki Kumpula","2023","12","25","21:00","18","0","-2.9"
"Helsinki Kumpula","2023","12","25","22:00","18","0","-3"
"Helsinki Kumpula","2023","12","25","23:00","18","0","-3.1"
"Helsinki Kumpula","2023","12","26","00:00","18","0","-3.2"
"Helsinki Kumpula","2023","12","26","01:00","18","0","-3.2"
"Helsinki Kumpula","2023","12","26","02:00","18","0","-3.2"
"Helsinki Kumpula","2023","12","26","03:00","18","0","-3.2"
"Helsinki Kumpula","2023","12","26","04:00","18","0","-3.1"
"Helsinki Kumpula","2023","12","26","05:00","18","0","-3.4"
"Helsinki Kumpula","2023","12","26","06:00","18","0","-3.4"
"Helsinki Kumpula","2023","12","26","07:00","18","0","-3.3"
"Helsinki Kumpula","2023","12","26","08:00","18","0","-3.4"
"Helsinki Kumpula","2023","12","26","09:00","18","0","-3.6"
"Helsinki Kumpula","2023","12","26","10:00","18","0","-3.7"
"Helsinki Kumpula","2023","12","26","11:00","18","0","-3.6"
"Helsinki Kumpula","2023","12","26","12:00","18","0","-3.7"
"Helsinki Kumpula","2023","12","26","13:00","18","0","-3.9"
"Helsinki Kumpula","2023","12","26","14:00","18","0","-4.3"
"Helsinki Kumpula","2023","12","26","15:00","18","0","-5.2"
"Helsinki Kumpula","2023","12","26","16:00","18","0","-5.1"
"Helsinki Kumpula","2023","12","26","17:00","18","0","-5.7"
"Helsinki Kumpula","2023","12","26","18:00","18","0","-5"
"Helsinki Kumpula","2023","12","26","19:00","18","0","-4.2"
"Helsinki Kumpula","2023","12","26","20:00","18","0","-3.2"
"Helsinki Kumpula","2023","12","26","21:00","18","0","-2.3"
"Helsinki Kumpula","2023","12","26","22:00","18","0.08","-0.8"
"Helsinki Kumpula","2023","12","26","23:00","19","0.93","-0.4"
"Helsinki Kumpula","2023","12","27","00:00","21","0.78","-0.2"
"Helsinki Kumpula","2023","12","27","01:00","22","0","-2.4"
"Helsinki Kumpula","2023","12","27","02:00","22","0","-3"
"Helsinki Kumpula","2023","12","27","03:00","21","0","-3.2"
"Helsinki Kumpula","2023","12","27","04:00","21","0","-3.9"
"Helsinki Kumpula","2023","12","27","05:00","21","0","-3.9"
"Helsinki Kumpula","2023","12","27","06:00","19","0","-3.7"
"Helsinki Kumpula","2023","12","27","07:00","20","0","-4.1"
"Helsinki Kumpula","2023","12","27","08:00","20","0","-4.3"
"Helsinki Kumpula","2023","12","27","09:00","21","0.07","-3.6"
"Helsinki Kumpula","2023","12","27","10:00","20","0.08","-3.5"
"Helsinki Kumpula","2023","12","27","11:00","20","0","-3.7"
"Helsinki Kumpula","2023","12","27","12:00","20","0","-4"
"Helsinki Kumpula","2023","12","27","13:00","20","0","-3.8"
"Helsinki Kumpula","2023","12","27","14:00","20","0","-3.9"
"Helsinki Kumpula","2023","12","27","15:00","20","0","-3.5"
"Helsinki Kumpula","2023","12","27","16:00","20","0","-3.6"
"Helsinki Kumpula","2023","12","27","17:00","20","0","-3.7"
"Helsinki Kumpula","2023","12","27","18:00","20","0","-3.7"
"Helsinki Kumpula","2023","12","27","19:00","20","0","-4.4"
"Helsinki Kumpula","2023","12","27","20:00","21","0","-4.5"
"Helsinki Kumpula","2023","12","27","21:00","21","0","-4.9"
"Helsinki Kumpula","2023","12","27","22:00","21","0","-4"
"Helsinki Kumpula","2023","12","27","23:00","20","0","-3.5"
"Helsinki Kumpula","2023","12","28","00:00","21","0","-2.9"
"Helsinki Kumpula","2023","12","28","01:00","20","0","-2.3"
"Helsinki Kumpula","2023","12","28","02:00","20","0","-1.8"
"Helsinki Kumpula","2023","12","28","03:00","20","0","-1.6"
"Helsinki Kumpula","2023","12","28","04:00","20","0","-1.6"
"Helsinki Kumpula","2023","12","28","05:00","20","0","-1.6"
"Helsinki Kumpula","2023","12","28","06:00","20","0","-1.5"
"Helsinki Kumpula","2023","12","28","07:00","20","0","-1.6"
"Helsinki Kumpula","2023","12","28","08:00","20","0","-1.6"
"Helsinki Kumpula","2023","12","28","09:00","20","0","-1.8"
"Helsinki Kumpula","2023","12","28","10:00","20","0","-1.9"
"Helsinki Kumpula","2023","12","28","11:00","20","0","-1.6"
"Helsinki Kumpula","2023","12","28","12:00","20","0","-0.1"
"Helsinki Kumpula","2023","12","28","13:00","20","0","0.2"
"Helsinki Kumpula","2023","12","28","14:00","20","0","0.2"
"Helsinki Kumpula","2023","12","28","15:00","21","0.07","0.1"
"Helsinki Kumpula","2023","12","28","16:00","21","0.1","-0.5"
"Helsinki Kumpula","2023","12","28","17:00","21","0","-0.4"
"Helsinki Kumpula","2023","12","28","18:00","21","0","-0.3"
"Helsinki Kumpula","2023","12","28","19:00","22","0.05","-0.3"
"Helsinki Kumpula","2023","12","28","20:00","21","0.08","-0.3"
"Helsinki Kumpula","2023","12","28","21:00","21","0.07","-0.1"
"Helsinki Kumpula","2023","12","28","22:00","21","0","-0.3"
"Helsinki Kumpula","2023","12","28","23:00","21","0","-0.2"
"Helsinki Kumpula","2023","12","29","00:00","21","0","0.1"
"Helsinki Kumpula","2023","12","29","01:00","21","0","0"
"Helsinki Kumpula","2023","12","29","02:00","21","0","0.1"
"Helsinki Kumpula","2023","12","29","03:00","21","0","0.2"
"Helsinki Kumpula","2023","12","29","04:00","21","0","0.4"
"Helsinki Kumpula","2023","12","29","05:00","21","0","0.6"
"Helsinki Kumpula","2023","12","29","06:00","21","0","0.6"
"Helsinki Kumpula","2023","12","29","07:00","22","0.05","0.5"
"Helsinki Kumpula","2023","12","29","08:00","22","0.07","0.6"
"Helsinki Kumpula","2023","12","29","09:00","22","0.08","0.4"
"Helsinki Kumpula","2023","12","29","10:00","22","0.07","0.5"
"Helsinki Kumpula","2023","12","29","11:00","23","0.07","0.6"
"Helsinki Kumpula","2023","12","29","12:00","23","0.1","0.6"
"Helsinki Kumpula","2023","12","29","13:00","22","0.12","0.6"
"Helsinki Kumpula","2023","12","29","14:00","22","0.23","0.6"
"Helsinki Kumpula","2023","12","29","15:00","22","0.37","0.4"
"Helsinki Kumpula","2023","12","29","16:00","23","0.08","0.4"
"Helsinki Kumpula","2023","12","29","17:00","23","0.05","0.4"
"Helsinki Kumpula","2023","12","29","18:00","24","0.2","0.4"
"Helsinki Kumpula","2023","12","29","19:00","24","0.22","0.3"
"Helsinki Kumpula","2023","12","29","20:00","23","0.32","0.2"
"Helsinki Kumpula","2023","12","29","21:00","25","0.43","0.1"
"Helsinki Kumpula","2023","12","29","22:00","28","0.57","0.1"
"Helsinki Kumpula","2023","12","29","23:00","30","0.33","-0.2"
"Helsinki Kumpula","2023","12","30","00:00","30","0","-0.7"
"Helsinki Kumpula","2023","12","30","01:00","31","0","-1.3"
"Helsinki Kumpula","2023","12","30","02:00","31","0.18","-1.6"
"Helsinki Kumpula","2023","12","30","03:00","31","0","-1.7"
"Helsinki Kumpula","2023","12","30","04:00","31","0.18","-1.7"
"Helsinki Kumpula","2023","12","30","05:00","32","0.07","-1.9"
"Helsinki Kumpula","2023","12","30","06:00","32","0.07","-2.1"
"Helsinki Kumpula","2023","12","30","07:00","32","0.08","-2.3"
"Helsinki Kumpula","2023","12","30","08:00","32","0.13","-2.4"
"Helsinki Kumpula","2023","12","30","09:00","32","0.07","-2.4"
"Helsinki Kumpula","2023","12","30","10:00","32","0.05","-2.3"
"Helsinki Kumpula","2023","12","30","11:00","32","0.07","-2.2"
"Helsinki Kumpula","2023","12","30","12:00","32","0.05","-2.3"
"Helsinki Kumpula","2023","12","30","13:00","32","0.05","-2.4"
"Helsinki Kumpula","2023","12","30","14:00","32","0","-2.7"
"Helsinki Kumpula","2023","12","30","15:00","32","0","-3.8"
"Helsinki Kumpula","2023","12","30","16:00","32","0","-4.8"
"Helsinki Kumpula","2023","12","30","17:00","32","0.07","-5.4"
"Helsinki Kumpula","2023","12","30","18:00","32","0.07","-5.7"
"Helsinki Kumpula","2023","12","30","19:00","32","0.07","-6"
"Helsinki Kumpula","2023","12","30","20:00","32","0.05","-6.1"
"Helsinki Kumpula","2023","12","30","21:00","31","0","-6.6"
"Helsinki Kumpula","2023","12","30","22:00","31","0","-7.2"
"Helsinki Kumpula","2023","12","30","23:00","31","0","-8.1"
"Helsinki Kumpula","2023","12","31","00:00","31","0","-9.8"
"Helsinki Kumpula","2023","12","31","01:00","31","0","-12"
"Helsinki Kumpula","2023","12","31","02:00","31","0","-12.8"
"Helsinki Kumpula","2023","12","31","03:00","30","0","-13.4"
"Helsinki Kumpula","2023","12","31","04:00","30","0","-13.8"
"Helsinki Kumpula","2023","12","31","05:00","30","0","-14.2"
"Helsinki Kumpula","2023","12","31","06:00","30","0","-14.5"
"Helsinki Kumpula","2023","12","31","07:00","30","0","-14.4"
"Helsinki Kumpula","2023","12","31","08:00","30","0","-14.5"
"Helsinki Kumpula","2023","12","31","09:00","30","0","-14.3"
"Helsinki Kumpula","2023","12","31","10:00","30","0","-13.5"
"Helsinki Kumpula","2023","12","31","11:00","30","0","-13.1"
"Helsinki Kumpula","2023","12","31","12:00","30","0","-13"
"Helsinki Kumpula","2023","12","31","13:00","30","0","-13.3"
"Helsinki Kumpula","2023","12","31","14:00","30","0","-13.6"
"Helsinki Kumpula","2023","12","31","15:00","30","0","-13.8"
"Helsinki Kumpula","2023","12","31","16:00","30","0","-14.3"
"Helsinki Kumpula","2023","12","31","17:00","30","0","-14.2"
"Helsinki Kumpula","2023","12","31","18:00","30","0","-14.4"
"Helsinki Kumpula","2023","12","31","19:00","30","0","-14.6"
"Helsinki Kumpula","2023","12","31","20:00","30","0","-14.8"
"Helsinki Kumpula","2023","12","31","21:00","30","0","-14.9"
"Helsinki Kumpula","2023","12","31","22:00","30","0","-14.8"
"Helsinki Kumpula","2023","12","31","23:00","30","0","-14.8"
"Helsinki Kumpula","2024","1","1","00:00","30","0","-15.1"
"Helsinki Kumpula","2024","1","1","01:00","30","0","-15.6"
"Helsinki Kumpula","2024","1","1","02:00","30","0","-16"
"Helsinki Kumpula","2024","1","1","03:00","30","0","-15.7"
"Helsinki Kumpula","2024","1","1","04:00","30","0","-15.3"
"Helsinki Kumpula","2024","1","1","05:00","30","0","-15.4"
"Helsinki Kumpula","2024","1","1","06:00","30","0","-15.8"
"Helsinki Kumpula","2024","1","1","07:00","30","0","-16.2"
"Helsinki Kumpula","2024","1","1","08:00","30","0","-16.4"
"Helsinki Kumpula","2024","1","1","09:00","30","0","-16.7"
"Helsinki Kumpula","2024","1","1","10:00","30","0","-16.5"
"Helsinki Kumpula","2024","1","1","11:00","30","0","-16.3"
"Helsinki Kumpula","2024","1","1","12:00","30","0","-16.3"
"Helsinki Kumpula","2024","1","1","13:00","30","0","-16.4"
"Helsinki Kumpula","2024","1","1","14:00","29","0","-16.7"
"Helsinki Kumpula","2024","1","1","15:00","30","0","-17.3"
"Helsinki Kumpula","2024","1","1","16:00","30","0","-17.4"
"Helsinki Kumpula","2024","1","1","17:00","29","0","-17.6"
"Helsinki Kumpula","2024","1","1","18:00","30","0","-17.4"
"Helsinki Kumpula","2024","1","1","19:00","30","0","-17.3"
"Helsinki Kumpula","2024","1","1","20:00","29","0","-17.2"
"Helsinki Kumpula","2024","1","1","21:00","29","0","-17"
"Helsinki Kumpula","2024","1","1","22:00","29","0","-16.9"
"Helsinki Kumpula","2024","1","1","23:00","29","0","-17.1"
"Helsinki Kumpula","2024","1","2","00:00","31","0","-17.1"
"Helsinki Kumpula","2024","1","2","01:00","29","0","-17.1"
"Helsinki Kumpula","2024","1","2","02:00","29","0","-16.4"
"Helsinki Kumpula","2024","1","2","03:00","30","0","-15.9"
"Helsinki Kumpula","2024","1","2","04:00","29","0","-15.7"
"Helsinki Kumpula","2024","1","2","05:00","29","0.08","-15.6"
"Helsinki Kumpula","2024","1","2","06:00","29","0","-15.1"
"Helsinki Kumpula","2024","1","2","07:00","29","0","-15.7"
"Helsinki Kumpula","2024","1","2","08:00","29","0","-16"
"Helsinki Kumpula","2024","1","2","09:00","30","0","-15.9"
"Helsinki Kumpula","2024","1","2","10:00","30","0","-16.4"
"Helsinki Kumpula","2024","1","2","11:00","30","0","-15.8"
"Helsinki Kumpula","2024","1","2","12:00","30","0","-16"
"Helsinki Kumpula","2024","1","2","13:00","30","0","-16"
"Helsinki Kumpula","2024","1","2","14:00","30","0","-17"
"Helsinki Kumpula","2024","1","2","15:00","30","0","-17.7"
"Helsinki Kumpula","2024","1","2","16:00","30","0","-18.5"
"Helsinki Kumpula","2024","1","2","17:00","31","0","-19.2"
"Helsinki Kumpula","2024","1","2","18:00","31","0","-19.7"
"Helsinki Kumpula","2024","1","2","19:00","31","0","-20.2"
"Helsinki Kumpula","2024","1","2","20:00","30","0","-20.3"
"Helsinki Kumpula","2024","1","2","21:00","30","0","-20.4"
"Helsinki Kumpula","2024","1","2","22:00","31","0","-19.7"
"Helsinki Kumpula","2024","1","2","23:00","31","0","-18.6"
"Helsinki Kumpula","2024","1","3","00:00","31","0","-18.2"
"Helsinki Kumpula","2024","1","3","01:00","31","0","-17.9"
"Helsinki Kumpula","2024","1","3","02:00","30","0","-17.9"
"Helsinki Kumpula","2024","1","3","03:00","31","0","-17"
"Helsinki Kumpula","2024","1","3","04:00","31","0","-15.9"
"Helsinki Kumpula","2024","1","3","05:00","30","0.08","-15.9"
"Helsinki Kumpula","2024","1","3","06:00","30","0","-16.2"
"Helsinki Kumpula","2024","1","3","07:00","30","0","-15.6"
"Helsinki Kumpula","2024","1","3","08:00","31","0","-15.6"
"Helsinki Kumpula","2024","1","3","09:00","31","0","-15.9"
"Helsinki Kumpula","2024","1","3","10:00","31","0","-15.9"
"Helsinki Kumpula","2024","1","3","11:00","32","0","-16.2"
"Helsinki Kumpula","2024","1","3","12:00","33","0","-16.4"
"Helsinki Kumpula","2024","1","3","13:00","33","0","-16.7"
"Helsinki Kumpula","2024","1","3","14:00","32","0","-16.1"
"Helsinki Kumpula","2024","1","3","15:00","32","0","-16.1"
