snow_depth_cm,precipitation_mm,temperature_c,localtime,area,total_minutes,total_sets,total_reps,week_of_year,month,day_of_week,hour
0.0,0.0,11.7,2021-10-05 04:00:00,Pirkkola,0,0,0,40,10,1,4
0.0,0.0,11.7,2021-10-05 05:00:00,Hietaniemi,0,0,0,40,10,1,5
0.0,0.0,11.7,2021-10-05 05:00:00,Paloheinä,1,1,0,40,10,1,5
0.0,0.0,11.7,2021-10-05 05:00:00,Pirkkola,0,0,0,40,10,1,5
0.0,0.0,11.6,2021-10-05 06:00:00,Hietaniemi,28,19,216,40,10,1,6
0.0,0.0,11.6,2021-10-05 06:00:00,Paloheinä,9,8,42,40,10,1,6
0.0,0.0,11.6,2021-10-05 06:00:00,Pirkkola,0,0,0,40,10,1,6
0.0,0.0,11.5,2021-10-05 07:00:00,Hietaniemi,73,52,573,40,10,1,7
0.0,0.0,11.5,2021-10-05 07:00:00,Paloheinä,18,17,75,40,10,1,7
0.0,0.0,11.5,2021-10-05 07:00:00,Pirkkola,54,52,248,40,10,1,7
0.0,0.0,11.4,2021-10-05 08:00:00,Hietaniemi,73,63,556,40,10,1,8
0.0,0.0,11.4,2021-10-05 08:00:00,Paloheinä,68,71,331,40,10,1,8
0.0,0.0,11.4,2021-10-05 08:00:00,Pirkkola,30,22,194,40,10,1,8
0.0,0.0,11.2,2021-10-05 09:00:00,Hietaniemi,62,61,714,40,10,1,9
0.0,0.0,11.2,2021-10-05 09:00:00,Paloheinä,51,45,304,40,10,1,9
0.0,0.0,11.2,2021-10-05 09:00:00,Pirkkola,34,33,322,40,10,1,9
0.0,0.0,11.2,2021-10-05 10:00:00,Hietaniemi,88,85,736,40,10,1,10
0.0,0.0,11.2,2021-10-05 10:00:00,Paloheinä,27,26,146,40,10,1,10
0.0,0.0,11.2,2021-10-05 10:00:00,Pirkkola,16,16,104,40,10,1,10
0.0,0.23,10.6,2021-10-05 11:00:00,Hietaniemi,62,47,505,40,10,1,11
0.0,0.23,10.6,2021-10-05 11:00:00,Paloheinä,4,4,17,40,10,1,11
0.0,0.23,10.6,2021-10-05 11:00:00,Pirkkola,12,9,68,40,10,1,11
0.0,0.3,9.9,2021-10-05 12:00:00,Hietaniemi,0,0,0,40,10,1,12
0.0,0.3,9.9,2021-10-05 12:00:00,Paloheinä,30,21,185,40,10,1,12
0.0,0.3,9.9,2021-10-05 12:00:00,Pirkkola,0,0,0,40,10,1,12
0.0,0.4,9.9,2021-10-05 13:00:00,Hietaniemi,6,5,25,40,10,1,13
0.0,0.4,9.9,2021-10-05 13:00:00,Paloheinä,23,16,181,40,10,1,13
0.0,0.4,9.9,2021-10-05 13:00:00,Pirkkola,5,8,14,40,10,1,13
0.0,0.3,9.8,2021-10-05 14:00:00,Hietaniemi,45,41,378,40,10,1,14
0.0,0.3,9.8,2021-10-05 14:00:00,Paloheinä,27,28,187,40,10,1,14
0.0,0.3,9.8,2021-10-05 14:00:00,Pirkkola,0,0,0,40,10,1,14
0.0,0.22,9.8,2021-10-05 15:00:00,Hietaniemi,64,64,524,40,10,1,15
0.0,0.22,9.8,2021-10-05 15:00:00,Paloheinä,53,55,252,40,10,1,15
0.0,0.22,9.8,2021-10-05 15:00:00,Pirkkola,25,24,162,40,10,1,15
0.0,0.07,9.9,2021-10-05 16:00:00,Hietaniemi,8,6,120,40,10,1,16
0.0,0.07,9.9,2021-10-05 16:00:00,Paloheinä,15,14,149,40,10,1,16
0.0,0.07,9.9,2021-10-05 16:00:00,Pirkkola,40,35,321,40,10,1,16
0.0,0.07,9.8,2021-10-05 17:00:00,Hietaniemi,57,43,421,40,10,1,17
0.0,0.07,9.8,2021-10-05 17:00:00,Paloheinä,65,48,517,40,10,1,17
0.0,0.07,9.8,2021-10-05 17:00:00,Pirkkola,25,22,327,40,10,1,17
0.0,0.2,9.8,2021-10-05 18:00:00,Hietaniemi,12,9,87,40,10,1,18
0.0,0.2,9.8,2021-10-05 18:00:00,Paloheinä,92,78,724,40,10,1,18
0.0,0.2,9.8,2021-10-05 18:00:00,Pirkkola,26,21,151,40,10,1,18
0.0,0.15,9.7,2021-10-05 19:00:00,Hietaniemi,62,62,517,40,10,1,19
0.0,0.15,9.7,2021-10-05 19:00:00,Paloheinä,58,49,410,40,10,1,19
0.0,0.15,9.7,2021-10-05 19:00:00,Pirkkola,49,49,343,40,10,1,19
0.0,0.05,9.9,2021-10-05 20:00:00,Hietaniemi,76,70,629,40,10,1,20
0.0,0.05,9.9,2021-10-05 20:00:00,Paloheinä,15,13,75,40,10,1,20
0.0,0.05,9.9,2021-10-05 20:00:00,Pirkkola,11,10,104,40,10,1,20
0.0,0.07,10.3,2021-10-05 21:00:00,Hietaniemi,34,28,148,40,10,1,21
0.0,0.07,10.3,2021-10-05 21:00:00,Paloheinä,37,31,232,40,10,1,21
0.0,0.07,10.3,2021-10-05 21:00:00,Pirkkola,1,1,4,40,10,1,21
0.0,0.0,10.3,2021-10-05 22:00:00,Hietaniemi,37,30,182,40,10,1,22
0.0,0.0,10.3,2021-10-05 22:00:00,Paloheinä,0,0,0,40,10,1,22
0.0,0.0,10.3,2021-10-05 22:00:00,Pirkkola,20,17,73,40,10,1,22
0.0,0.0,10.3,2021-10-05 23:00:00,Hietaniemi,2,1,36,40,10,1,23
0.0,0.0,10.3,2021-10-05 23:00:00,Paloheinä,0,0,0,40,10,1,23
0.0,0.0,10.3,2021-10-05 23:00:00,Pirkkola,0,0,0,40,10,1,23
0.0,0.0,10.7,2021-10-06 00:00:00,Hietaniemi,1,1,0,40,10,2,0
0.0,0.0,10.7,2021-10-06 00:00:00,Paloheinä,1,1,0,40,10,2,0
0.0,0.0,10.7,2021-10-06 00:00:00,Pirkkola,0,0,0,40,10,2,0
0.0,0.0,10.8,2021-10-06 01:00:00,Hietaniemi,7,8,23,40,10,2,1
0.0,0.0,10.8,2021-10-06 01:00:00,Paloheinä,0,0,0,40,10,2,1
0.0,0.0,10.8,2021-10-06 01:00:00,Pirkkola,0,0,0,40,10,2,1
0.0,0.0,10.8,2021-10-06 02:00:00,Hietaniemi,0,0,0,40,10,2,2
0.0,0.0,10.8,2021-10-06 02:00:00,Paloheinä,0,0,0,40,10,2,2
0.0,0.0,10.8,2021-10-06 02:00:00,Pirkkola,0,0,0,40,10,2,2
0.0,0.0,11.1,2021-10-06 03:00:00,Hietaniemi,0,0,0,40,10,2,3
0.0,0.0,11.1,2021-10-06 03:00:00,Paloheinä,0,0,0,40,10,2,3
0.0,0.0,11.1,2021-10-06 03:00:00,Pirkkola,0,0,0,40,10,2,3
0.0,0.0,11.1,2021-10-06 04:00:00,Hietaniemi,0,0,0,40,10,2,4
0.0,0.0,11.1,2021-10-06 04:00:00,Paloheinä,0,0,0,40,10,2,4
0.0,0.0,11.1,2021-10-06 04:00:00,Pirkkola,0,0,0,40,10,2,4
0.0,0.0,10.9,2021-10-06 05:00:00,Hietaniemi,1,1,0,40,10,2,5
0.0,0.0,10.9,2021-10-06 05:00:00,Paloheinä,0,0,0,40,10,2,5
0.0,0.0,10.9,2021-10-06 05:00:00,Pirkkola,0,0,0,40,10,2,5
0.0,0.0,10.7,2021-10-06 06:00:00,Hietaniemi,33,26,192,40,10,2,6
0.0,0.0,10.7,2021-10-06 06:00:00,Paloheinä,0,0,0,40,10,2,6
0.0,0.0,10.7,2021-10-06 06:00:00,Pirkkola,20,20,130,40,10,2,6
0.0,0.0,10.8,2021-10-06 07:00:00,Hietaniemi,63,51,522,40,10,2,7
0.0,0.0,10.8,2021-10-06 07:00:00,Paloheinä,46,42,395,40,10,2,7
0.0,0.0,10.8,2021-10-06 07:00:00,Pirkkola,56,52,215,40,10,2,7
0.0,0.0,10.6,2021-10-06 08:00:00,Hietaniemi,80,61,744,40,10,2,8
0.0,0.0,10.6,2021-10-06 08:00:00,Paloheinä,41,44,177,40,10,2,8
0.0,0.0,10.6,2021-10-06 08:00:00,Pirkkola,36,30,293,40,10,2,8
0.0,0.0,10.6,2021-10-06 09:00:00,Hietaniemi,140,126,1106,40,10,2,9
0.0,0.0,10.6,2021-10-06 09:00:00,Paloheinä,55,52,376,40,10,2,9
0.0,0.0,10.6,2021-10-06 09:00:00,Pirkkola,76,73,540,40,10,2,9
0.0,0.0,10.6,2021-10-06 10:00:00,Hietaniemi,45,47,416,40,10,2,10
0.0,0.0,10.6,2021-10-06 10:00:00,Paloheinä,143,117,856,40,10,2,10
0.0,0.0,10.6,2021-10-06 10:00:00,Pirkkola,94,83,592,40,10,2,10
0.0,0.0,11.5,2021-10-06 11:00:00,Hietaniemi,122,92,1030,40,10,2,11
0.0,0.0,11.5,2021-10-06 11:00:00,Paloheinä,50,41,544,40,10,2,11
0.0,0.0,11.5,2021-10-06 11:00:00,Pirkkola,48,37,314,40,10,2,11
0.0,0.0,11.6,2021-10-06 12:00:00,Hietaniemi,112,96,866,40,10,2,12
0.0,0.0,11.6,2021-10-06 12:00:00,Paloheinä,74,57,676,40,10,2,12
0.0,0.0,11.6,2021-10-06 12:00:00,Pirkkola,57,48,358,40,10,2,12
0.0,0.0,12.3,2021-10-06 13:00:00,Hietaniemi,71,63,451,40,10,2,13
0.0,0.0,12.3,2021-10-06 13:00:00,Paloheinä,82,67,515,40,10,2,13
0.0,0.0,12.3,2021-10-06 13:00:00,Pirkkola,45,36,334,40,10,2,13
0.0,0.0,12.4,2021-10-06 14:00:00,Hietaniemi,94,75,688,40,10,2,14
0.0,0.0,12.4,2021-10-06 14:00:00,Paloheinä,107,94,670,40,10,2,14
0.0,0.0,12.4,2021-10-06 14:00:00,Pirkkola,48,43,478,40,10,2,14
0.0,0.0,13.0,2021-10-06 15:00:00,Hietaniemi,57,45,519,40,10,2,15
0.0,0.0,13.0,2021-10-06 15:00:00,Paloheinä,46,42,276,40,10,2,15
0.0,0.0,13.0,2021-10-06 15:00:00,Pirkkola,45,35,397,40,10,2,15
0.0,0.0,13.1,2021-10-06 16:00:00,Hietaniemi,201,175,2010,40,10,2,16
0.0,0.0,13.1,2021-10-06 16:00:00,Paloheinä,68,60,553,40,10,2,16
0.0,0.0,13.1,2021-10-06 16:00:00,Pirkkola,103,78,954,40,10,2,16
0.0,0.0,13.0,2021-10-06 17:00:00,Hietaniemi,160,130,1245,40,10,2,17
0.0,0.0,13.0,2021-10-06 17:00:00,Paloheinä,192,156,1449,40,10,2,17
0.0,0.0,13.0,2021-10-06 17:00:00,Pirkkola,100,77,994,40,10,2,17
0.0,0.0,12.8,2021-10-06 18:00:00,Hietaniemi,170,122,1501,40,10,2,18
0.0,0.0,12.8,2021-10-06 18:00:00,Paloheinä,159,132,1154,40,10,2,18
0.0,0.0,12.8,2021-10-06 18:00:00,Pirkkola,133,104,1318,40,10,2,18
0.0,0.0,12.7,2021-10-06 19:00:00,Hietaniemi,187,172,1673,40,10,2,19
0.0,0.0,12.7,2021-10-06 19:00:00,Paloheinä,139,123,1027,40,10,2,19
0.0,0.0,12.7,2021-10-06 19:00:00,Pirkkola,92,71,983,40,10,2,19
0.0,0.0,13.3,2021-10-06 20:00:00,Hietaniemi,154,114,1777,40,10,2,20
0.0,0.0,13.3,2021-10-06 20:00:00,Paloheinä,65,55,456,40,10,2,20
0.0,0.0,13.3,2021-10-06 20:00:00,Pirkkola,62,53,530,40,10,2,20
0.0,0.0,13.7,2021-10-06 21:00:00,Hietaniemi,80,61,702,40,10,2,21
0.0,0.0,13.7,2021-10-06 21:00:00,Paloheinä,29,22,158,40,10,2,21
0.0,0.0,13.7,2021-10-06 21:00:00,Pirkkola,41,36,237,40,10,2,21
0.0,0.1,13.1,2021-10-06 22:00:00,Hietaniemi,16,16,110,40,10,2,22
0.0,0.1,13.1,2021-10-06 22:00:00,Paloheinä,6,4,31,40,10,2,22
0.0,0.1,13.1,2021-10-06 22:00:00,Pirkkola,0,0,0,40,10,2,22
0.0,0.08,12.2,2021-10-06 23:00:00,Hietaniemi,20,15,100,40,10,2,23
0.0,0.08,12.2,2021-10-06 23:00:00,Paloheinä,21,21,68,40,10,2,23
0.0,0.08,12.2,2021-10-06 23:00:00,Pirkkola,15,18,70,40,10,2,23
0.0,0.0,12.7,2021-10-07 00:00:00,Hietaniemi,8,11,53,40,10,3,0
0.0,0.0,12.7,2021-10-07 00:00:00,Paloheinä,6,5,17,40,10,3,0
0.0,0.0,12.7,2021-10-07 00:00:00,Pirkkola,0,0,0,40,10,3,0
0.0,0.0,12.5,2021-10-07 01:00:00,Hietaniemi,0,0,0,40,10,3,1
0.0,0.0,12.5,2021-10-07 01:00:00,Paloheinä,0,0,0,40,10,3,1
0.0,0.0,12.5,2021-10-07 01:00:00,Pirkkola,0,0,0,40,10,3,1
0.0,0.0,12.3,2021-10-07 02:00:00,Hietaniemi,0,0,0,40,10,3,2
0.0,0.0,12.3,2021-10-07 02:00:00,Paloheinä,0,0,0,40,10,3,2
0.0,0.0,12.3,2021-10-07 02:00:00,Pirkkola,0,0,0,40,10,3,2
0.0,0.0,12.2,2021-10-07 03:00:00,Hietaniemi,0,0,0,40,10,3,3
0.0,0.0,12.2,2021-10-07 03:00:00,Paloheinä,0,0,0,40,10,3,3
0.0,0.0,12.2,2021-10-07 03:00:00,Pirkkola,0,0,0,40,10,3,3
0.0,0.0,12.3,2021-10-07 04:00:00,Hietaniemi,0,0,0,40,10,3,4
0.0,0.0,12.3,2021-10-07 04:00:00,Paloheinä,0,0,0,40,10,3,4
0.0,0.0,12.3,2021-10-07 04:00:00,Pirkkola,0,0,0,40,10,3,4
0.0,0.0,11.8,2021-10-07 05:00:00,Hietaniemi,0,0,0,40,10,3,5
0.0,0.0,11.8,2021-10-07 05:00:00,Paloheinä,0,0,0,40,10,3,5
0.0,0.0,11.8,2021-10-07 05:00:00,Pirkkola,2,2,6,40,10,3,5
0.0,0.0,11.3,2021-10-07 06:00:00,Hietaniemi,27,29,181,40,10,3,6
0.0,0.0,11.3,2021-10-07 06:00:00,Paloheinä,5,4,20,40,10,3,6
0.0,0.0,11.3,2021-10-07 06:00:00,Pirkkola,19,17,129,40,10,3,6
0.0,0.0,11.3,2021-10-07 07:00:00,Hietaniemi,76,68,613,40,10,3,7
0.0,0.0,11.3,2021-10-07 07:00:00,Paloheinä,35,28,214,40,10,3,7
0.0,0.0,11.3,2021-10-07 07:00:00,Pirkkola,39,38,148,40,10,3,7
0.0,0.0,11.1,2021-10-07 08:00:00,Hietaniemi,49,40,447,40,10,3,8
0.0,0.0,11.1,2021-10-07 08:00:00,Paloheinä,21,13,116,40,10,3,8
0.0,0.0,11.1,2021-10-07 08:00:00,Pirkkola,4,5,26,40,10,3,8
0.0,0.0,10.8,2021-10-07 09:00:00,Hietaniemi,83,67,813,40,10,3,9
0.0,0.0,10.8,2021-10-07 09:00:00,Paloheinä,20,14,113,40,10,3,9
0.0,0.0,10.8,2021-10-07 09:00:00,Pirkkola,45,35,342,40,10,3,9
0.0,0.0,11.6,2021-10-07 10:00:00,Hietaniemi,51,52,191,40,10,3,10
0.0,0.0,11.6,2021-10-07 10:00:00,Paloheinä,91,78,596,40,10,3,10
0.0,0.0,11.6,2021-10-07 10:00:00,Pirkkola,41,36,337,40,10,3,10
0.0,0.0,12.1,2021-10-07 11:00:00,Hietaniemi,112,96,731,40,10,3,11
0.0,0.0,12.1,2021-10-07 11:00:00,Paloheinä,59,52,290,40,10,3,11
0.0,0.0,12.1,2021-10-07 11:00:00,Pirkkola,48,39,306,40,10,3,11
0.0,0.0,11.8,2021-10-07 12:00:00,Hietaniemi,72,70,635,40,10,3,12
0.0,0.0,11.8,2021-10-07 12:00:00,Paloheinä,38,31,192,40,10,3,12
0.0,0.0,11.8,2021-10-07 12:00:00,Pirkkola,34,33,238,40,10,3,12
0.0,0.0,11.6,2021-10-07 13:00:00,Hietaniemi,106,99,706,40,10,3,13
0.0,0.0,11.6,2021-10-07 13:00:00,Paloheinä,31,29,186,40,10,3,13
0.0,0.0,11.6,2021-10-07 13:00:00,Pirkkola,30,25,205,40,10,3,13
0.0,0.0,11.4,2021-10-07 14:00:00,Hietaniemi,20,14,229,40,10,3,14
0.0,0.0,11.4,2021-10-07 14:00:00,Paloheinä,45,46,165,40,10,3,14
0.0,0.0,11.4,2021-10-07 14:00:00,Pirkkola,14,10,117,40,10,3,14
0.0,0.08,10.6,2021-10-07 15:00:00,Hietaniemi,60,51,609,40,10,3,15
0.0,0.08,10.6,2021-10-07 15:00:00,Paloheinä,12,10,54,40,10,3,15
0.0,0.08,10.6,2021-10-07 15:00:00,Pirkkola,8,6,34,40,10,3,15
0.0,0.13,10.1,2021-10-07 16:00:00,Hietaniemi,42,44,296,40,10,3,16
0.0,0.13,10.1,2021-10-07 16:00:00,Paloheinä,59,49,411,40,10,3,16
0.0,0.13,10.1,2021-10-07 16:00:00,Pirkkola,43,40,149,40,10,3,16
0.0,0.02,10.0,2021-10-07 17:00:00,Hietaniemi,32,28,219,40,10,3,17
0.0,0.02,10.0,2021-10-07 17:00:00,Paloheinä,96,83,653,40,10,3,17
0.0,0.02,10.0,2021-10-07 17:00:00,Pirkkola,87,67,729,40,10,3,17
0.0,0.0,10.2,2021-10-07 18:00:00,Hietaniemi,63,48,580,40,10,3,18
0.0,0.0,10.2,2021-10-07 18:00:00,Paloheinä,81,59,433,40,10,3,18
0.0,0.0,10.2,2021-10-07 18:00:00,Pirkkola,89,71,1002,40,10,3,18
0.0,0.0,10.4,2021-10-07 19:00:00,Hietaniemi,147,104,1366,40,10,3,19
0.0,0.0,10.4,2021-10-07 19:00:00,Paloheinä,39,30,294,40,10,3,19
0.0,0.0,10.4,2021-10-07 19:00:00,Pirkkola,103,112,805,40,10,3,19
0.0,0.0,10.6,2021-10-07 20:00:00,Hietaniemi,51,36,373,40,10,3,20
0.0,0.0,10.6,2021-10-07 20:00:00,Paloheinä,63,55,408,40,10,3,20
0.0,0.0,10.6,2021-10-07 20:00:00,Pirkkola,49,39,220,40,10,3,20
0.0,0.0,10.5,2021-10-07 21:00:00,Hietaniemi,58,55,585,40,10,3,21
0.0,0.0,10.5,2021-10-07 21:00:00,Paloheinä,23,20,158,40,10,3,21
0.0,0.0,10.5,2021-10-07 21:00:00,Pirkkola,24,22,103,40,10,3,21
0.0,0.0,11.1,2021-10-07 22:00:00,Hietaniemi,60,68,518,40,10,3,22
0.0,0.0,11.1,2021-10-07 22:00:00,Paloheinä,30,30,132,40,10,3,22
0.0,0.0,11.1,2021-10-07 22:00:00,Pirkkola,33,39,152,40,10,3,22
0.0,0.0,11.2,2021-10-07 23:00:00,Hietaniemi,3,2,5,40,10,3,23
0.0,0.0,11.2,2021-10-07 23:00:00,Paloheinä,1,1,0,40,10,3,23
0.0,0.0,11.2,2021-10-07 23:00:00,Pirkkola,0,0,0,40,10,3,23
0.0,0.0,11.3,2021-10-08 00:00:00,Hietaniemi,1,1,0,40,10,4,0
0.0,0.0,11.3,2021-10-08 00:00:00,Paloheinä,0,0,0,40,10,4,0
0.0,0.0,11.4,2021-10-08 01:00:00,Hietaniemi,0,0,0,40,10,4,1
0.0,0.0,11.4,2021-10-08 01:00:00,Pirkkola,1,1,0,40,10,4,1
0.0,0.0,11.4,2021-10-08 02:00:00,Hietaniemi,1,1,0,40,10,4,2
0.0,0.0,11.4,2021-10-08 02:00:00,Paloheinä,2,2,7,40,10,4,2
0.0,0.0,11.4,2021-10-08 02:00:00,Pirkkola,1,1,0,40,10,4,2
0.0,0.0,11.3,2021-10-08 03:00:00,Hietaniemi,0,0,0,40,10,4,3
0.0,0.0,11.3,2021-10-08 03:00:00,Paloheinä,0,0,0,40,10,4,3
0.0,0.0,11.2,2021-10-08 04:00:00,Hietaniemi,0,0,0,40,10,4,4
0.0,0.0,11.2,2021-10-08 04:00:00,Paloheinä,1,1,0,40,10,4,4
0.0,0.0,11.2,2021-10-08 04:00:00,Pirkkola,0,0,0,40,10,4,4
0.0,0.0,11.4,2021-10-08 05:00:00,Hietaniemi,0,0,0,40,10,4,5
0.0,0.0,11.4,2021-10-08 05:00:00,Paloheinä,0,0,0,40,10,4,5
0.0,0.0,11.3,2021-10-08 06:00:00,Hietaniemi,25,21,259,40,10,4,6
0.0,0.0,11.3,2021-10-08 06:00:00,Paloheinä,1,1,10,40,10,4,6
0.0,0.0,11.3,2021-10-08 06:00:00,Pirkkola,6,7,25,40,10,4,6
0.0,0.0,11.3,2021-10-08 07:00:00,Hietaniemi,47,45,391,40,10,4,7
0.0,0.0,11.3,2021-10-08 07:00:00,Paloheinä,18,14,139,40,10,4,7
0.0,0.0,11.3,2021-10-08 07:00:00,Pirkkola,46,46,211,40,10,4,7
0.0,0.0,11.3,2021-10-08 08:00:00,Hietaniemi,69,58,526,40,10,4,8
0.0,0.0,11.3,2021-10-08 08:00:00,Paloheinä,50,40,250,40,10,4,8
0.0,0.0,11.3,2021-10-08 08:00:00,Pirkkola,41,34,324,40,10,4,8
0.0,0.0,11.5,2021-10-08 09:00:00,Hietaniemi,55,43,485,40,10,4,9
0.0,0.0,11.5,2021-10-08 09:00:00,Paloheinä,48,35,338,40,10,4,9
0.0,0.0,11.5,2021-10-08 09:00:00,Pirkkola,79,83,613,40,10,4,9
0.0,0.0,11.5,2021-10-08 10:00:00,Hietaniemi,82,72,468,40,10,4,10
0.0,0.0,11.5,2021-10-08 10:00:00,Paloheinä,114,101,655,40,10,4,10
0.0,0.0,11.5,2021-10-08 10:00:00,Pirkkola,34,30,261,40,10,4,10
0.0,0.0,11.7,2021-10-08 11:00:00,Hietaniemi,51,53,411,40,10,4,11
0.0,0.0,11.7,2021-10-08 11:00:00,Paloheinä,91,75,555,40,10,4,11
0.0,0.0,11.7,2021-10-08 11:00:00,Pirkkola,11,12,69,40,10,4,11
0.0,0.0,12.1,2021-10-08 12:00:00,Hietaniemi,138,103,1356,40,10,4,12
0.0,0.0,12.1,2021-10-08 12:00:00,Paloheinä,97,77,756,40,10,4,12
0.0,0.0,12.1,2021-10-08 12:00:00,Pirkkola,37,37,263,40,10,4,12
0.0,0.0,12.5,2021-10-08 13:00:00,Hietaniemi,93,75,760,40,10,4,13
0.0,0.0,12.5,2021-10-08 13:00:00,Paloheinä,48,41,277,40,10,4,13
0.0,0.0,12.5,2021-10-08 13:00:00,Pirkkola,57,57,320,40,10,4,13
0.0,0.0,12.6,2021-10-08 14:00:00,Hietaniemi,26,22,167,40,10,4,14
0.0,0.0,12.6,2021-10-08 14:00:00,Paloheinä,99,103,613,40,10,4,14
0.0,0.0,12.6,2021-10-08 14:00:00,Pirkkola,56,48,477,40,10,4,14
0.0,0.0,12.8,2021-10-08 15:00:00,Hietaniemi,87,72,730,40,10,4,15
0.0,0.0,12.8,2021-10-08 15:00:00,Paloheinä,66,61,288,40,10,4,15
0.0,0.0,12.8,2021-10-08 15:00:00,Pirkkola,57,52,565,40,10,4,15
0.0,0.0,12.5,2021-10-08 16:00:00,Hietaniemi,84,65,495,40,10,4,16
0.0,0.0,12.5,2021-10-08 16:00:00,Paloheinä,107,85,678,40,10,4,16
0.0,0.0,12.5,2021-10-08 16:00:00,Pirkkola,43,39,385,40,10,4,16
0.0,0.0,12.5,2021-10-08 17:00:00,Hietaniemi,186,134,2158,40,10,4,17
0.0,0.0,12.5,2021-10-08 17:00:00,Paloheinä,97,81,780,40,10,4,17
0.0,0.0,12.5,2021-10-08 17:00:00,Pirkkola,47,46,399,40,10,4,17
0.0,0.0,12.3,2021-10-08 18:00:00,Hietaniemi,99,92,619,40,10,4,18
0.0,0.0,12.3,2021-10-08 18:00:00,Paloheinä,140,118,789,40,10,4,18
0.0,0.0,12.3,2021-10-08 18:00:00,Pirkkola,40,35,340,40,10,4,18
0.0,0.0,11.9,2021-10-08 19:00:00,Hietaniemi,91,72,1088,40,10,4,19
0.0,0.0,11.9,2021-10-08 19:00:00,Paloheinä,73,61,442,40,10,4,19
0.0,0.0,11.9,2021-10-08 19:00:00,Pirkkola,56,43,446,40,10,4,19
0.0,0.0,11.7,2021-10-08 20:00:00,Hietaniemi,84,74,572,40,10,4,20
0.0,0.0,11.7,2021-10-08 20:00:00,Paloheinä,18,13,115,40,10,4,20
0.0,0.0,11.7,2021-10-08 20:00:00,Pirkkola,45,39,383,40,10,4,20
0.0,0.0,11.7,2021-10-08 21:00:00,Hietaniemi,42,35,524,40,10,4,21
0.0,0.0,11.7,2021-10-08 21:00:00,Paloheinä,25,19,165,40,10,4,21
0.0,0.0,11.7,2021-10-08 21:00:00,Pirkkola,11,11,94,40,10,4,21
0.0,0.0,11.8,2021-10-08 22:00:00,Paloheinä,1,1,6,40,10,4,22
0.0,0.0,11.8,2021-10-08 23:00:00,Hietaniemi,0,0,0,40,10,4,23
0.0,0.0,11.8,2021-10-08 23:00:00,Paloheinä,4,2,29,40,10,4,23
0.0,0.0,11.8,2021-10-08 23:00:00,Pirkkola,12,10,71,40,10,4,23
0.0,0.0,11.4,2021-10-09 00:00:00,Hietaniemi,3,3,8,40,10,5,0
0.0,0.0,11.4,2021-10-09 00:00:00,Paloheinä,16,18,66,40,10,5,0
0.0,0.0,11.4,2021-10-09 00:00:00,Pirkkola,0,0,0,40,10,5,0
0.0,0.0,11.4,2021-10-09 02:00:00,Hietaniemi,0,0,0,40,10,5,2
0.0,0.0,11.4,2021-10-09 02:00:00,Pirkkola,0,0,0,40,10,5,2
0.0,0.0,11.4,2021-10-09 03:00:00,Hietaniemi,0,0,0,40,10,5,3
0.0,0.05,11.4,2021-10-09 04:00:00,Hietaniemi,1,1,0,40,10,5,4
0.0,0.05,11.4,2021-10-09 04:00:00,Paloheinä,0,0,0,40,10,5,4
0.0,0.05,11.4,2021-10-09 04:00:00,Pirkkola,0,0,0,40,10,5,4
0.0,0.0,11.4,2021-10-09 05:00:00,Hietaniemi,0,0,0,40,10,5,5
0.0,0.0,11.4,2021-10-09 05:00:00,Paloheinä,0,0,0,40,10,5,5
0.0,0.0,11.4,2021-10-09 05:00:00,Pirkkola,7,7,40,40,10,5,5
0.0,0.0,11.5,2021-10-09 06:00:00,Paloheinä,0,0,0,40,10,5,6
0.0,0.0,11.5,2021-10-09 06:00:00,Pirkkola,24,24,100,40,10,5,6
0.0,0.0,11.5,2021-10-09 07:00:00,Hietaniemi,0,0,0,40,10,5,7
0.0,0.0,11.5,2021-10-09 07:00:00,Paloheinä,1,1,5,40,10,5,7
0.0,0.0,11.5,2021-10-09 07:00:00,Pirkkola,26,24,98,40,10,5,7
0.0,0.12,11.4,2021-10-09 08:00:00,Hietaniemi,55,39,528,40,10,5,8
0.0,0.12,11.4,2021-10-09 08:00:00,Paloheinä,6,6,6,40,10,5,8
0.0,0.12,11.4,2021-10-09 08:00:00,Pirkkola,27,24,142,40,10,5,8
0.0,0.05,11.3,2021-10-09 09:00:00,Hietaniemi,93,76,1015,40,10,5,9
0.0,0.05,11.3,2021-10-09 09:00:00,Paloheinä,38,34,355,40,10,5,9
0.0,0.05,11.3,2021-10-09 09:00:00,Pirkkola,31,29,274,40,10,5,9
0.0,0.0,11.8,2021-10-09 10:00:00,Hietaniemi,110,84,991,40,10,5,10
0.0,0.0,11.8,2021-10-09 10:00:00,Paloheinä,50,44,340,40,10,5,10
0.0,0.0,11.8,2021-10-09 10:00:00,Pirkkola,54,46,372,40,10,5,10
0.0,0.0,12.4,2021-10-09 11:00:00,Hietaniemi,224,196,2148,40,10,5,11
0.0,0.0,12.4,2021-10-09 11:00:00,Paloheinä,117,108,727,40,10,5,11
0.0,0.0,12.4,2021-10-09 11:00:00,Pirkkola,71,54,631,40,10,5,11
0.0,0.0,12.6,2021-10-09 12:00:00,Hietaniemi,148,131,1140,40,10,5,12
0.0,0.0,12.6,2021-10-09 12:00:00,Paloheinä,159,132,1140,40,10,5,12
0.0,0.0,12.6,2021-10-09 12:00:00,Pirkkola,65,58,570,40,10,5,12
